"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"65e6a033-50ea-4767-9e24-6c1bb3ed7ee1","species","Plantae","Hypoxis aurea","LC","NLC","corrected_redlistTW"
"45efbfd9-9a8c-4f12-a8d5-2de47b130ebf","species","Plantae","Iris domestica","LC","NLC","corrected_redlistTW"
"a943e602-c95c-4ca7-8edb-661183daa6cc","species","Plantae","Trimezia longifolia","NE","","corrected_redlistTW"
"e9cdf538-9024-4e6e-8493-a9cf0000be5d","species","Plantae","Sisyrinchium atlanticum","NA",NA,"corrected_redlistTW"
"78cb337d-7a8b-4919-97c2-d51a762ec57d","species","Plantae","Agave americana","NA",NA,"corrected_redlistTW"
"bd560640-5b0b-465b-a013-09643340e2c1","species","Plantae","Agave fourcroydes","NA",NA,"corrected_redlistTW"
"27f84923-d467-44a3-8c6a-0a61d6fdb8d6","species","Plantae","Asparagus densiflorus","NE","","corrected_redlistTW"
"651a3bf5-904a-41a0-abd3-32bfb2f78eb3","species","Plantae","Aspidistra daibuensis","LC","NLC","corrected_redlistTW"
"0570abab-f655-4242-8dcc-7c260c7e75cf","species","Plantae","Disporopsis fuscopicta","","NLC","corrected_redlistTW"
"b71c85ce-7fc4-44ce-9726-5cd6c198c35a","species","Plantae","Disporopsis taiwanensis","LC","NLC","corrected_redlistTW"
"e622bd42-36c6-4c73-acf5-24112961c5bd","species","Plantae","Liriope platyphylla","LC","NLC","corrected_redlistTW"
"d6b6e595-99e1-4242-b569-da214e8bb5af","species","Plantae","Liriope spicata","LC","NLC","corrected_redlistTW"
"e4c2753e-9bd7-4820-bd36-31201bed8f83","species","Plantae","Maianthemum formosanum","LC","NLC","corrected_redlistTW"
"bf878ebe-7c09-41b2-a7d5-9b3131f0ee59","species","Plantae","Maianthemum harae","LC","NLC","corrected_redlistTW"
"ef828d85-523e-4478-b540-b0b30ed8b142","species","Plantae","Ophiopogon reversus","LC","NLC","corrected_redlistTW"
"9c335aa0-ea8d-46b7-b2b9-72b060e1595d","species","Plantae","Dianella ensifolia","LC","NLC","corrected_redlistTW"
"90b3736b-1a3d-492a-9740-958aad142052","species","Plantae","Calamus formosanus","LC","NLC","corrected_redlistTW"
"ac37c1e7-dd24-49df-92ea-4289f9f2e6a7","species","Plantae","Calamus siphonospathus","NT","NNT","corrected_redlistTW"
"d6533a71-6971-4145-a5a7-31636e79eb5c","species","Plantae","Phoenix hanceana","LC","NLC","corrected_redlistTW"
"394036c5-63b8-4130-b46d-1d50a116ed01","species","Plantae","Pinanga tashiroi","EN","NEN","corrected_redlistTW"
"17f7fc62-6c18-4f36-b699-fca58358983e","species","Plantae","Pritchardia pacifica","NE","","corrected_redlistTW"
"ecad48e2-b3e9-41f2-8d0d-c01b3b9b8872","species","Plantae","Callisia repens","NA",NA,"corrected_redlistTW"
"dbaf73b6-1db7-4a12-b850-ce8748eccd13","species","Plantae","Commelina auriculata","LC","NLC","corrected_redlistTW"
"1bcc2b25-a490-4a06-b5c5-c4bd1f13d8d1","species","Plantae","Commelina benghalensis","LC","NLC","corrected_redlistTW"
"60dc0fba-2b39-48f7-b092-9db02f8e09fb","species","Plantae","Murdannia keisak","LC","NLC","corrected_redlistTW"
"f1db8e24-5ff7-4d90-af7a-af6ae25ee764","species","Plantae","Murdannia loriformis","LC","NLC","corrected_redlistTW"
"2bf7d686-8b12-4ae0-8991-507c6e8c96b7","species","Plantae","Murdannia spirata","VU","NVU","corrected_redlistTW"
"d4bbc8f6-5f0e-4906-9e45-ba9d8a79f965","species","Plantae","Pollia secundiflora","LC","NLC","corrected_redlistTW"
"7a6b5376-daa3-4f32-bf7d-3c02de4aa3e5","species","Plantae","Rhopalephora scaberrima","LC","NLC","corrected_redlistTW"
"f283a491-7bf1-4c84-9b71-c8bead840a91","species","Plantae","Tradescantia fluminensis","NA",NA,"corrected_redlistTW"
"ac90838e-18ba-474c-b638-add9f194792d","species","Plantae","Tradescantia pallida","NA",NA,"corrected_redlistTW"
"fbfa4b74-7921-4501-bc0a-880977938ecb","species","Plantae","Canna indica","NA",NA,"corrected_redlistTW"
"222e9a92-9980-4a2f-bb30-b41297341f68","species","Plantae","Hellenia speciosa","LC","NLC","corrected_redlistTW"
"d40026b3-a791-4d69-87b5-58a485aed5df","species","Plantae","Musa itinerans","","NCR","corrected_redlistTW"
"8181217e-a9f7-4131-bc53-753839190f50","species","Plantae","Donax canniformis","VU","NVU","corrected_redlistTW"
"97ec7e3e-1d2f-4bf7-ad3f-961af3cd2f39","species","Plantae","Alpinia galanga","NA",NA,"corrected_redlistTW"
"4d1c5c11-c1ad-4e98-ba4d-de472d33684f","species","Plantae","Alpinia intermedia","LC","NLC","corrected_redlistTW"
"75afeb75-6f20-42e4-901e-2fbe2af761e6","species","Plantae","Alpinia pricei","","NLC","corrected_redlistTW"
"b649a43f-0566-452a-a650-d93045896c27","species","Plantae","Alpinia zerumbet","LC","NLC","corrected_redlistTW"
"5a166132-dccb-4102-93ba-6c6524ddce76","species","Plantae","Curcuma longa","NA",NA,"corrected_redlistTW"
"0d25db64-5b8d-4ac6-898c-5cc8cdf6534f","species","Plantae","Hedychium coronarium","NA",NA,"corrected_redlistTW"
"dc008ccb-bfea-4190-89b2-2dce932632eb","species","Plantae","Sparganium fallax","VU","NVU","corrected_redlistTW"
"c5158850-b1eb-4b14-b1a1-66fee52ebcc5","species","Plantae","Typha orientalis","LC","NLC","corrected_redlistTW"
"589adf55-190a-42fb-9de8-560342ac9aa9","species","Plantae","Eriocaulon cinereum","LC","NLC","corrected_redlistTW"
"fee81bc6-9285-4762-a20f-d02d754a4a60","species","Plantae","Eriocaulon nantoense","CR","NCR","corrected_redlistTW"
"28bde313-6354-4f65-b9df-407ba3100308","species","Plantae","Eriocaulon sexangulare","LC","NLC","corrected_redlistTW"
"944e9650-430f-496b-9022-5ddbe1d31cb2","species","Plantae","Eriocaulon taishanense","CR","NCR","corrected_redlistTW"
"3fa2e92c-9505-4986-802e-7422e92d67d6","species","Plantae","Eriocaulon truncatum","LC","NLC","corrected_redlistTW"
"dda74f59-4411-41c9-8069-46594f8a4e64","species","Plantae","Juncus leschenaultii","LC","NLC","corrected_redlistTW"
"c8ab9dfd-16fc-4e8c-92b4-569be56458d2","species","Plantae","Juncus marginatus","NA",NA,"corrected_redlistTW"
"bd0d697d-7ce6-4494-899d-082c3cbedcc3","species","Plantae","Juncus ohwianus","EN","NEN","corrected_redlistTW"
"7eb6e41c-d6b8-4bf0-b2ff-6ee7a2a7f039","species","Plantae","Juncus tenuis","LC","NLC","corrected_redlistTW"
"3f722cb9-0a23-4950-bcfe-ac47085b5609","species","Plantae","Luzula effusa","LC","NLC","corrected_redlistTW"
"874dad82-03d8-4bd2-97e0-a074037fb209","species","Plantae","Luzula multiflora","NT","NNT","corrected_redlistTW"
"07578cd6-7f54-417b-891a-7c958779b616","species","Plantae","Bolboschoenus maritimus","LC","NLC","corrected_redlistTW"
"534050a6-8cb9-4280-8b48-1097b33ced37","species","Plantae","Bolboschoenus planiculmis","EN","NEN","corrected_redlistTW"
"16f61ff1-800b-495c-b0f7-5121a597505b","species","Plantae","Carex arisanensis","LC","NLC","corrected_redlistTW"
"4d2e3c31-7597-4239-99a5-a301b9c198ac","species","Plantae","Carex bilateralis","LC","NLC","corrected_redlistTW"
"8d37e6a3-45ec-4dec-b395-ee71fdbd477b","species","Plantae","Carex breviculmis","LC","NLC","corrected_redlistTW"
"24707edb-54b6-49c2-93d7-91af427ea2e5","species","Plantae","Carex breviscapa","LC","NLC","corrected_redlistTW"
"4f7a93af-0d54-47aa-8c3a-7208e474455a","species","Plantae","Carex brunnea","LC","NLC","corrected_redlistTW"
"932e4e98-b020-4b67-adb4-d31006a4f65f","species","Plantae","Carex cryptostachys","VU","NVU","corrected_redlistTW"
"e8c27935-d684-4d46-aad3-82b665f025d7","species","Plantae","Carex dolichostachya","LC","NLC","corrected_redlistTW"
"877d20d7-f6a6-4b25-aca9-e726fc790a8d","species","Plantae","Carex doniana","LC","NLC","corrected_redlistTW"
"34ee1c71-dfb4-423f-a112-08a26439a539","species","Plantae","Carex fernaldiana","LC","NLC","corrected_redlistTW"
"5b2eabd0-dc95-409d-baf7-d4ba8716fbf6","species","Plantae","Carex filicina","LC","NLC","corrected_redlistTW"
"6d673482-dc0e-4493-a7a3-cc561da7f070","species","Plantae","Carex finitima","LC","NLC","corrected_redlistTW"
"c6907972-601f-4c27-baa4-23c99c6b6dab","species","Plantae","Carex fulvorubescens","LC","NLC","corrected_redlistTW"
"bfa8e745-c88a-4934-a82b-2daf0aeec523","species","Plantae","Carex grallatoria","","NVU","corrected_redlistTW"
"ef23f6f3-2c3c-4b6c-9081-0bfd5e4ef3b9","species","Plantae","Carex hoozanensis","LC","NLC","corrected_redlistTW"
"f5218aac-9b2e-46f0-9c59-73965a1c583f","species","Plantae","Carex jisaburo-ohwiana","NT","NNT","corrected_redlistTW"
"cf0ee4cd-627b-4967-8c97-b0faa1de62d7","species","Plantae","Carex kobomugi","CR","NCR","corrected_redlistTW"
"bea908bc-30d3-4208-858a-c46328c81ef4","species","Plantae","Carex laticeps","EN","NEN","corrected_redlistTW"
"101c595d-7d83-4ab8-a9d5-41a8cf1111e8","species","Plantae","Carex ligulata","LC","NLC","corrected_redlistTW"
"a6351f95-4c96-469e-953a-47128bd11d98","species","Plantae","Carex makinoensis","LC","NLC","corrected_redlistTW"
"53e781f0-8649-43f9-946a-c78e9c0e9a4a","species","Plantae","Carex manca","","NLC","corrected_redlistTW"
"33cc348c-437b-418e-bb41-50bcdd84f4a1","species","Plantae","Carex orthostemon","LC","NLC","corrected_redlistTW"
"0ee2f517-e715-4a10-a9e4-c574eff791dd","species","Plantae","Carex oxyandra","LC","NLC","corrected_redlistTW"
"a3b7ecfc-c986-4bac-84f2-4dd0bb974f2a","species","Plantae","Carex rafflesiana","NT","NNT","corrected_redlistTW"
"ebed05fd-cafa-4296-997c-6b311e715d0a","species","Plantae","Carex scaposa","EN","NEN","corrected_redlistTW"
"c732f53b-6748-4e6f-bb2b-2d57d547aff9","species","Plantae","Carex sclerocarpa","LC","NLC","corrected_redlistTW"
"7225028f-52c9-4ead-bb6b-76670ca0dcc0","species","Plantae","Carex sociata","LC","NLC","corrected_redlistTW"
"92a7b810-adcd-42e9-9c82-9171dfe747e4","species","Plantae","Carex taihokuensis","LC","NLC","corrected_redlistTW"
"31b6dfa8-bc8b-4618-8ae2-5f1473d29e7e","species","Plantae","Carex tristachya","","NLC","corrected_redlistTW"
"d3db0217-42d9-4a8d-8953-5b0fd647fb15","species","Plantae","Cyperus brevifolius","LC","NLC","corrected_redlistTW"
"b91f6cea-f9ad-4fbd-9456-c3dd2c7d3424","species","Plantae","Cyperus cyperinus","LC","NLC","corrected_redlistTW"
"3b487152-7664-4efe-b91d-e60c3883aff8","species","Plantae","Cyperus difformis","LC","NLC","corrected_redlistTW"
"de6efd64-28d8-4af7-9fd0-fed268d7b37d","species","Plantae","Cyperus diffusus","LC","NLC","corrected_redlistTW"
"7992ca6b-03db-457b-a749-3a0a9073c21f","species","Plantae","Cyperus distans","LC","NLC","corrected_redlistTW"
"97bcff02-2142-47d4-a860-f4e2555392aa","species","Plantae","Cyperus esculentus","NA",NA,"corrected_redlistTW"
"bb33750e-6a70-415b-8d14-57ba42ada600","species","Plantae","Cyperus exaltatus","LC","NLC","corrected_redlistTW"
"20333be6-7086-42b9-9199-a8dbaa6bd49d","species","Plantae","Cyperus iria","LC","NLC","corrected_redlistTW"
"1c12b386-425e-4352-8432-6023eba21473","species","Plantae","Cyperus javanicus","LC","NLC","corrected_redlistTW"
"1267c1fc-ff5e-4ecb-a672-6a190c66d8ed","species","Plantae","Cyperus nutans","","NLC","corrected_redlistTW"
"6e47b6be-7ca2-4c9c-893a-0362a75ca126","species","Plantae","Cyperus platystylis","VU","NVU","corrected_redlistTW"
"3b6e8615-e0f6-4c60-8dd9-d5ccc764d556","species","Plantae","Cyperus polystachyos","LC","NLC","corrected_redlistTW"
"d58b7549-cff1-4bbc-b3ec-6be0ef37e7b3","species","Plantae","Cyperus procerus","NT","NNT","corrected_redlistTW"
"834dd4cf-2526-47c7-9d8a-5bd52f1b8a32","species","Plantae","Cyperus prolifer","NA",NA,"corrected_redlistTW"
"9705487e-d5f7-4866-a457-2bb6e259dd14","species","Plantae","Cyperus pumilus","LC","NLC","corrected_redlistTW"
"2cb2cf92-51e0-4900-a568-94e9b51fd58c","species","Plantae","Cyperus pygmaeus","LC","NLC","corrected_redlistTW"
"bc6b5eb9-c90d-4739-9379-f73e4b95cd21","species","Plantae","Cyperus radians","LC","NLC","corrected_redlistTW"
"83242dfe-f9c6-48b0-8947-6749d64b189e","species","Plantae","Cyperus surinamensis","NA",NA,"corrected_redlistTW"
"267dfa6b-63b0-48d5-b469-595a05e52ad7","species","Plantae","Cyperus tuberosus","LC","NLC","corrected_redlistTW"
"966aa00b-c318-47ea-8d4e-a18449a8e89a","species","Plantae","Cyperus cyperoides","","NLC","corrected_redlistTW"
"bff53edb-4a9a-4a25-ab1e-cb5f4c1638e1","species","Plantae","Diplacrum caricinum","VU","NVU","corrected_redlistTW"
"cbda4559-732b-4bfd-968e-06454e718acd","species","Plantae","Eleocharis acutangula","NT","NNT","corrected_redlistTW"
"8f2f99e7-851e-40be-ba96-a27e9a04a7ed","species","Plantae","Eleocharis ochrostachys","EN","NEN","corrected_redlistTW"
"a6ebc1b1-5ae3-41d7-b172-09d5419098b7","species","Plantae","Eleocharis tetraquetra","LC","NLC","corrected_redlistTW"
"dea70450-8daa-4570-b812-d9915541f89e","species","Plantae","Fimbristylis autumnalis","CR","NCR","corrected_redlistTW"
"b30707f7-6cec-4ccb-af77-004c3d51d483","species","Plantae","Fimbristylis eragrostis","VU","NVU","corrected_redlistTW"
"1dbd37ba-232f-4206-8d9a-bbf018887f44","species","Plantae","Fimbristylis macassarensis","NT","NNT","corrected_redlistTW"
"31acf3e3-2b97-4700-8900-d1a1172b49d2","species","Plantae","Fimbristylis microcarya","NT","NNT","corrected_redlistTW"
"12158e0f-5c94-4391-a116-debfa83d12df","species","Plantae","Fimbristylis nutans","CR","NCR","corrected_redlistTW"
"e4492688-5a54-4294-a67c-b6ba679df8a7","species","Plantae","Fimbristylis ovata","LC","NLC","corrected_redlistTW"
"d2a00a35-15f6-407a-a259-cf9b8a8e03f9","species","Plantae","Fimbristylis polytrichoides","LC","NLC","corrected_redlistTW"
"718d6f64-d38c-440c-a9d4-def53394d52d","species","Plantae","Fimbristylis schoenoides","LC","NLC","corrected_redlistTW"
"714f2f8f-26cf-4e3e-9665-2b4f5519d74b","species","Plantae","Fimbristylis sericea","LC","NLC","corrected_redlistTW"
"dc4ff861-7b5b-45af-b69f-e508d40813ef","species","Plantae","Fimbristylis spathacea","LC","NLC","corrected_redlistTW"
"42d61558-1a29-4659-813e-c5be1d843500","species","Plantae","Fimbristylis squarrosa","LC","NLC","corrected_redlistTW"
"2dfe3de8-9690-4da0-8854-ce4e88aa186c","species","Plantae","Fimbristylis subinclinata","LC","NLC","corrected_redlistTW"
"82998915-ee1f-4c13-8acf-50ca679bfba0","species","Plantae","Fimbristylis tristachya","","NLC","corrected_redlistTW"
"3de1906a-f543-4628-a642-ab17bc45e204","species","Plantae","Fuirena ciliaris","NT","NNT","corrected_redlistTW"
"dfd5f6f3-8d4d-4ff0-b9ae-6bd81ce84745","species","Plantae","Gahnia tristis","NT","NNT","corrected_redlistTW"
"b8811d4c-e418-4f11-a71f-67cb1a2537cb","species","Plantae","Lepironia articulata","DD","","corrected_redlistTW"
"3ea31b85-f1e7-43b9-9d7b-b47b36c5840c","species","Plantae","Cyperus flavidus","LC","NLC","corrected_redlistTW"
"4713df2d-a731-4baa-bfd2-7560ec1b2118","species","Plantae","Schoenoplectiella lineolata","NT","NNT","corrected_redlistTW"
"760d5e7b-da9a-40d5-9fe8-ada1c7352cb7","species","Plantae","Schoenoplectiella mucronata","LC","NLC","corrected_redlistTW"
"6624bed1-7a7b-4ccd-bfa6-6f927cac9f2d","species","Plantae","Schoenoplectiella multiseta","NT","NNT","corrected_redlistTW"
"2594c22e-a940-463f-8558-cd52888db970","species","Plantae","Schoenoplectiella wallichii","NT","NNT","corrected_redlistTW"
"33d3d308-8132-4e5c-8ab7-2384fa3fe69d","species","Plantae","Scleria biflora","LC","NLC","corrected_redlistTW"
"c1746466-eeee-4cb7-8b45-b8531cc44cf9","species","Plantae","Scleria novae-hollandiae","EN","NEN","corrected_redlistTW"
"c0be1ec4-4f09-473a-89f2-dc07b3ac288f","species","Plantae","Scleria radula","LC","NLC","corrected_redlistTW"
"20f1e69c-3a1c-45d0-8366-4d670d8a0b66","species","Plantae","Scleria sumatrensis","CR","RE","corrected_redlistTW"
"c04e8450-e069-4ce3-9779-ed8cd9e2f0c9","species","Plantae","Flagellaria indica","LC","NLC","corrected_redlistTW"
"6ded4a9f-5377-411e-ba16-28599fd512e9","species","Plantae","Agrostis infirma","","NLC","corrected_redlistTW"
"3ae540a4-a083-48bd-a6cd-42287db1f266","species","Plantae","Agrostis stolonifera","NA",NA,"corrected_redlistTW"
"597325d3-ed71-47b8-b230-c484ee501f24","species","Plantae","Alopecurus aequalis","","NLC","corrected_redlistTW"
"d384d37c-36c5-4c2e-a10d-e2f0a78df757","species","Plantae","Alopecurus myosuroides","NA",NA,"corrected_redlistTW"
"38280ece-aed8-4f86-ac07-4424a9915b6a","species","Plantae","Aniselytron agrostoides","LC","NLC","corrected_redlistTW"
"1219d83f-bb06-4f74-8e26-b846a3de73a4","species","Plantae","Apluda mutica","LC","NLC","corrected_redlistTW"
"6f988a2b-f19a-47de-b0f8-b998582daeec","species","Plantae","Aristida chinensis","CR","NCR","corrected_redlistTW"
"5552906a-7a75-4020-bd8a-fb08ba3fee80","species","Plantae","Arthraxon hispidus","LC","NLC","corrected_redlistTW"
"591a8f82-15f9-4f4d-bb60-25d17c1e1fa3","species","Plantae","Arthraxon lancifolius","NA",NA,"corrected_redlistTW"
"2c1930b9-6a58-4d60-ba56-9a36fe434a10","species","Plantae","Arthraxon quartinianus","LC","NLC","corrected_redlistTW"
"c1703ad1-9bb5-46af-bca9-32cf68216e0c","species","Plantae","Arundo formosana","LC","NLC","corrected_redlistTW"
"0f4c3045-98bc-4c00-aa92-c1798614e362","species","Plantae","Avena fatua","NA",NA,"corrected_redlistTW"
"dd7abf73-ea86-488f-8f79-d9db16adf30f","species","Plantae","Avena sativa","NA",NA,"corrected_redlistTW"
"daec7749-f80d-4414-b5c8-5c9fe7e80b3b","species","Plantae","Axonopus compressus","NA",NA,"corrected_redlistTW"
"709a0514-1559-4ea8-80a4-6b5d05559110","species","Plantae","Bambusa pachinensis","LC","NLC","corrected_redlistTW"
"61eb5907-c3a8-402b-8e89-d426e33d1cf1","species","Plantae","Bambusa stenostachya","NA",NA,"corrected_redlistTW"
"d7e134df-6460-4e22-804c-43000a80b4e4","species","Plantae","Bothriochloa bladhii","LC","NLC","corrected_redlistTW"
"83f8b6fc-ae19-41be-bb8b-e1a4c398984e","species","Plantae","Bothriochloa ischaemum","LC","NLC","corrected_redlistTW"
"2181296b-86fa-452d-8fe9-135164c0ad32","species","Plantae","Brachiaria villosa","LC","NLC","corrected_redlistTW"
"da6f215f-d89c-4f10-8d8d-19fbd0db8253","species","Plantae","Brachypodium kawakamii","LC","NLC","corrected_redlistTW"
"d1ce6017-ebf1-4df7-9b0e-dfc032f581c8","species","Plantae","Brachypodium sylvaticum","LC","NLC","corrected_redlistTW"
"99cd6c9e-3156-493d-bb47-6ec16d0fb553","species","Plantae","Briza minor","NA",NA,"corrected_redlistTW"
"3f48aacd-c861-4483-a248-635185383f98","species","Plantae","Bromus catharticus","NA",NA,"corrected_redlistTW"
"a716a49a-0910-4c18-a598-2c74ec91f4e8","species","Plantae","Bromus formosanus","NT","NNT","corrected_redlistTW"
"471be935-7215-4660-a7bd-08584fc9d288","species","Plantae","Bromus hordeaceus","NA",NA,"corrected_redlistTW"
"2e82ff10-8d5b-4880-9dc2-85240c7bb4f0","species","Plantae","Bromus morrisonensis","LC","NLC","corrected_redlistTW"
"75b6be76-7422-46b9-9d79-f0abc4fe55df","species","Plantae","Bromus pubescens","NA",NA,"corrected_redlistTW"
"6925b161-1ed4-47df-a2b4-2f9d2bc749d3","species","Plantae","Bromus rigidus","NA",NA,"corrected_redlistTW"
"0ec64117-4e39-40e9-b1cc-406822fa1a8c","species","Plantae","Calamagrostis epigeios","LC","NLC","corrected_redlistTW"
"a6f12ce1-bb16-4c15-8ea6-064aec4f0488","species","Plantae","Capillipedium assimile","LC","NLC","corrected_redlistTW"
"25354f2b-0d6b-4695-a8b2-a7562015495d","species","Plantae","Cenchrus ciliaris","NA",NA,"corrected_redlistTW"
"50c36e65-7fee-4ebf-b4f8-22da0964356a","species","Plantae","Cenchrus echinatus","NA",NA,"corrected_redlistTW"
"12d6ad7b-5f02-43e9-801d-c807f5e3cb68","species","Plantae","Centotheca lappacea","NT","NNT","corrected_redlistTW"
"ffa012ab-21cc-4df3-97da-01e74e3ecb94","species","Plantae","Chloris divaricata","NA",NA,"corrected_redlistTW"
"f79cb601-fdb5-49b5-9cb9-0a6b3b5b7014","species","Plantae","Chloris formosana","NT","NNT","corrected_redlistTW"
"18f0269a-403f-43bc-b953-3b7b2a0df2ef","species","Plantae","Chrysopogon aciculatus","LC","NLC","corrected_redlistTW"
"c04827f4-f037-441d-a576-ee9b3c5c29e3","species","Plantae","Cymbopogon nardus","NA",NA,"corrected_redlistTW"
"753b482f-5eff-4982-8eb9-2fdef82010f1","species","Plantae","Cynodon dactylon","LC","NLC","corrected_redlistTW"
"3ccfa3f0-f884-4263-a651-ad836d0a8fac","species","Plantae","Cynodon plectostachyus","NA",NA,"corrected_redlistTW"
"2b4c008c-9dd4-4f49-b4e3-1ae4da8a8143","species","Plantae","Cyrtococcum accrescens","LC","NLC","corrected_redlistTW"
"5e95b8b6-edae-4080-b964-6f7f47d39d17","species","Plantae","Deschampsia cespitosa","NA",NA,"corrected_redlistTW"
"41fc4d72-926d-4cf4-8166-00a8a644d2d6","species","Plantae","Deschampsia flexuosa","LC","NLC","corrected_redlistTW"
"556468e2-0900-4e2b-b852-01e6454c5216","species","Plantae","Deyeuxia pyramidalis","NT","","corrected_redlistTW"
"7547a224-2415-43ac-8409-f3afbae1d903","species","Plantae","Dichanthium aristatum","NA",NA,"corrected_redlistTW"
"b599b126-6745-4bdf-a861-6bb296266304","species","Plantae","Digitaria henryi","LC","NLC","corrected_redlistTW"
